max_cc,moa,dam,loc,lcom,npm,CC,ce,noc,ca,rfc,bug
,,,,,,0.164706,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.171429,,,,,
,,,,,,0.0,,,,,
1.0,0.0,1.0,149.0,17.0,8.0,0.0,3.0,0.0,6.0,30.0,0.0
3.0,1.0,1.0,322.0,116.0,18.0,0.0,7.0,0.0,20.0,48.0,0.0
3.0,3.0,1.0,164.0,158.0,16.0,0.0,6.0,40.0,96.0,28.0,0.0
1.0,0.0,0.0,151.0,4.0,4.0,0.0,4.0,0.0,4.0,19.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0
3.0,1.0,1.0,243.0,4.0,6.0,0.0,10.0,0.0,3.0,38.0,0.0
9.0,1.0,1.0,517.0,0.0,8.0,0.0,11.0,0.0,0.0,61.0,0.0
,,,,,,0.0,,,,,
5.0,0.0,0.25,298.0,0.0,8.0,0.0,7.0,0.0,0.0,34.0,1.0
8.0,1.0,0.714285714,502.0,8.0,9.0,0.0,9.0,0.0,1.0,78.0,3.0
7.0,0.0,0.6,748.0,41.0,3.0,0.0824222,7.0,0.0,0.0,60.0,1.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
6.0,3.0,1.0,397.0,115.0,14.0,0.0,9.0,0.0,1.0,49.0,0.0
,,,,,,0.0,,,,,
2.0,0.0,1.0,1260.0,0.0,5.0,0.0,2.0,0.0,0.0,29.0,0.0
,,,,,,0.0,,,,,
3.0,1.0,1.0,128.0,0.0,6.0,0.0,8.0,0.0,0.0,28.0,1.0
5.0,1.0,1.0,275.0,26.0,14.0,0.0,13.0,0.0,0.0,55.0,1.0
3.0,0.0,1.0,87.0,0.0,4.0,0.0,6.0,0.0,0.0,21.0,0.0
1.0,0.0,1.0,54.0,0.0,4.0,0.0,4.0,0.0,0.0,12.0,1.0
13.0,2.0,1.0,720.0,92.0,14.0,0.0620985,15.0,1.0,1.0,74.0,2.0
,,,,,,0.0,,,,,
5.0,0.0,1.0,265.0,4.0,7.0,0.179012,7.0,0.0,0.0,35.0,0.0
,,,,,,0.0,,,,,
1.0,0.0,1.0,136.0,1.0,6.0,0.376623,5.0,0.0,0.0,21.0,0.0
,,,,,,0.0,,,,,
3.0,1.0,1.0,398.0,59.0,15.0,0.395498,15.0,0.0,0.0,54.0,1.0
4.0,1.0,1.0,366.0,67.0,11.0,0.0,8.0,2.0,3.0,41.0,0.0
16.0,0.0,1.0,699.0,27.0,17.0,0.0,10.0,0.0,0.0,52.0,0.0
,,,,,,0.0,,,,,
1.0,0.0,1.0,152.0,4.0,3.0,0.0,3.0,0.0,0.0,17.0,0.0
,,,,,,0.0,,,,,
1.0,0.0,1.0,493.0,0.0,6.0,0.158273,8.0,0.0,0.0,34.0,2.0
,,,,,,0.0,,,,,
2.0,0.0,1.0,151.0,13.0,4.0,0.701923,8.0,0.0,0.0,31.0,0.0
5.0,0.0,1.0,147.0,0.0,7.0,0.0,8.0,0.0,0.0,22.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
2.0,0.0,1.0,360.0,21.0,7.0,0.0,6.0,0.0,1.0,41.0,0.0
,,,,,,0.0,,,,,
3.0,2.0,1.0,514.0,163.0,14.0,0.0,14.0,1.0,4.0,69.0,3.0
7.0,5.0,0.928571429,659.0,158.0,15.0,0.0,17.0,0.0,11.0,78.0,1.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,3.0,1.0,173.0,1.0,6.0,0.0,6.0,0.0,1.0,28.0,0.0
12.0,4.0,1.0,730.0,37.0,9.0,0.0,16.0,2.0,2.0,55.0,1.0
,,,,,,0.0,,,,,
1.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,10.0,5.0,0.0
7.0,0.0,1.0,169.0,0.0,7.0,0.0,1.0,0.0,5.0,25.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,1.0,48.0,0.0,4.0,0.0,5.0,0.0,0.0,12.0,2.0
10.0,0.0,1.0,300.0,5.0,5.0,0.198547,9.0,0.0,0.0,48.0,1.0
,,,,,,0.0,,,,,
1.0,0.0,1.0,95.0,5.0,5.0,0.0,6.0,0.0,0.0,16.0,0.0
,,,,,,0.0,,,,,
8.0,0.0,1.0,1273.0,70.0,10.0,0.0311348,10.0,0.0,1.0,83.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,1.0,215.0,2.0,4.0,0.123239,5.0,0.0,0.0,32.0,0.0
,,,,,,0.0,,,,,
1.0,0.0,1.0,151.0,11.0,4.0,0.192513,3.0,0.0,0.0,24.0,0.0
2.0,1.0,1.0,404.0,65.0,14.0,0.192118,7.0,0.0,0.0,33.0,1.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
2.0,0.0,1.0,394.0,10.0,7.0,0.0,7.0,0.0,0.0,46.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
6.0,2.0,1.0,531.0,69.0,5.0,0.0,10.0,2.0,2.0,64.0,0.0
,,,,,,0.0,,,,,
2.0,1.0,1.0,514.0,105.0,21.0,0.0,19.0,0.0,0.0,87.0,0.0
,,,,,,0.0,,,,,
7.0,4.0,1.0,646.0,1091.0,47.0,0.0,14.0,1.0,11.0,82.0,1.0
2.0,1.0,1.0,68.0,0.0,1.0,0.383838,1.0,0.0,0.0,11.0,0.0
19.0,9.0,1.0,2040.0,2320.0,68.0,0.0,28.0,0.0,6.0,196.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
10.0,2.0,1.0,176.0,0.0,0.0,0.0,5.0,0.0,0.0,29.0,0.0
4.0,1.0,1.0,147.0,44.0,5.0,0.0,2.0,0.0,1.0,21.0,0.0
4.0,0.0,1.0,265.0,10.0,8.0,0.0,2.0,0.0,0.0,39.0,0.0
1.0,1.0,1.0,92.0,1.0,4.0,0.0,1.0,1.0,6.0,15.0,0.0
1.0,0.0,0.0,31.0,1.0,2.0,0.0,4.0,0.0,6.0,9.0,0.0
7.0,1.0,0.333333333,396.0,0.0,9.0,0.0,4.0,0.0,1.0,53.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0
6.0,1.0,1.0,174.0,0.0,13.0,0.0,7.0,12.0,13.0,41.0,0.0
1.0,0.0,1.0,84.0,1.0,3.0,0.0,3.0,0.0,0.0,14.0,0.0
,,,,,,0.0,,,,,
15.0,0.0,0.0,481.0,10.0,1.0,0.0932476,10.0,0.0,0.0,42.0,1.0
1.0,0.0,1.0,149.0,0.0,3.0,0.0,5.0,0.0,1.0,22.0,0.0
,,,,,,0.0,,,,,
2.0,1.0,1.0,168.0,0.0,9.0,0.0,9.0,0.0,0.0,29.0,0.0
4.0,2.0,1.0,385.0,33.0,10.0,0.0,8.0,0.0,1.0,41.0,0.0
,,,,,,0.0,,,,,
4.0,2.0,1.0,643.0,265.0,20.0,0.0,10.0,0.0,2.0,74.0,1.0
,,,,,,0.0,,,,,
1.0,0.0,1.0,111.0,46.0,8.0,0.0,2.0,1.0,6.0,20.0,0.0
6.0,0.0,1.0,201.0,6.0,6.0,0.0,9.0,0.0,0.0,32.0,1.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
5.0,0.0,1.0,359.0,74.0,13.0,0.16122,4.0,0.0,1.0,39.0,0.0
1.0,0.0,1.0,101.0,0.0,5.0,0.0,4.0,0.0,0.0,17.0,0.0
,,,,,,0.0,,,,,
5.0,2.0,1.0,677.0,102.0,14.0,0.0,7.0,0.0,2.0,71.0,1.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
7.0,2.0,0.947368421,724.0,802.0,40.0,0.0,14.0,0.0,6.0,91.0,0.0
7.0,2.0,1.0,1156.0,233.0,22.0,0.0,15.0,0.0,1.0,108.0,1.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
14.0,0.0,1.0,236.0,10.0,8.0,0.0,5.0,0.0,0.0,41.0,1.0
1.0,0.0,1.0,32.0,0.0,3.0,0.0,3.0,0.0,0.0,10.0,0.0
13.0,0.0,1.0,474.0,119.0,15.0,0.195918,8.0,0.0,0.0,55.0,0.0
1.0,0.0,1.0,135.0,21.0,9.0,0.0,2.0,0.0,0.0,21.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
2.0,0.0,1.0,39.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0
3.0,0.0,0.166666667,608.0,2.0,6.0,0.038055,13.0,0.0,0.0,65.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,1.0,1.0,58.0,0.0,1.0,0.44186,1.0,0.0,0.0,9.0,0.0
1.0,0.0,0.0,11.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,1.0,1.0,294.0,0.0,6.0,0.0,8.0,0.0,3.0,39.0,0.0
0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
1.0,0.0,1.0,91.0,0.0,3.0,0.0,6.0,0.0,1.0,17.0,0.0
,,,,,,0.0,,,,,
1.0,0.0,0.0,11.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0
1.0,0.0,1.0,276.0,0.0,5.0,0.222826,9.0,0.0,0.0,43.0,0.0
,,,,,,0.0,,,,,
10.0,1.0,1.0,216.0,11.0,8.0,0.0,13.0,0.0,1.0,35.0,1.0
2.0,0.0,1.0,163.0,28.0,6.0,0.632035,8.0,0.0,0.0,33.0,0.0
1.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0
3.0,3.0,1.0,737.0,128.0,14.0,0.0,13.0,0.0,1.0,73.0,0.0
,,,,,,0.0,,,,,
3.0,0.0,1.0,1423.0,302.0,11.0,0.0,18.0,1.0,3.0,123.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0
1.0,0.0,0.0,165.0,3.0,1.0,0.271493,11.0,0.0,1.0,20.0,1.0
22.0,7.0,1.0,887.0,15.0,4.0,0.21275,14.0,8.0,8.0,86.0,1.0
9.0,0.0,0.0,128.0,3.0,2.0,0.0981308,8.0,0.0,1.0,22.0,0.0
1.0,0.0,0.0,150.0,3.0,2.0,0.242857,7.0,0.0,1.0,20.0,0.0
1.0,0.0,1.0,66.0,1.0,2.0,0.0,6.0,0.0,1.0,13.0,0.0
1.0,0.0,0.0,37.0,1.0,2.0,0.0,5.0,0.0,1.0,11.0,0.0
1.0,0.0,0.0,222.0,1.0,2.0,0.50995,8.0,0.0,1.0,24.0,0.0
1.0,0.0,0.0,120.0,1.0,2.0,0.304348,8.0,0.0,1.0,19.0,0.0
9.0,0.0,0.0,183.0,6.0,2.0,0.714815,9.0,0.0,1.0,25.0,0.0
1.0,0.0,0.0,33.0,1.0,2.0,0.0,5.0,0.0,1.0,9.0,0.0
1.0,0.0,0.0,23.0,1.0,2.0,0.0,3.0,0.0,1.0,7.0,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,1.0
1.0,1.0,1.0,78.0,0.0,9.0,0.0,10.0,4.0,5.0,18.0,1.0
,,,,,,0.0,,,,,
1.0,0.0,1.0,34.0,2.0,4.0,0.0,2.0,0.0,1.0,7.0,1.0
1.0,0.0,0.0,33.0,1.0,2.0,0.0,3.0,0.0,1.0,8.0,1.0
1.0,0.0,0.0,23.0,1.0,2.0,0.0,3.0,0.0,1.0,7.0,1.0
1.0,0.0,1.0,97.0,1.0,3.0,0.0,2.0,0.0,1.0,14.0,1.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0898876,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.466667,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,1.0,147.0,0.0,4.0,0.256158,1.0,0.0,0.0,24.0,0.0
,,,,,,0.758065,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.320988,,,,,
,,,,,,0.758065,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.306533,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0557491,,,,,
,,,,,,0.316062,,,,,
,,,,,,0.0,,,,,
,,,,,,0.48,,,,,
,,,,,,0.577963,,,,,
,,,,,,0.562044,,,,,
,,,,,,0.144578,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.51551,,,,,
,,,,,,0.40404,,,,,
,,,,,,0.0,,,,,
,,,,,,0.651007,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.651007,,,,,
,,,,,,0.0,,,,,
,,,,,,0.651007,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0457038,,,,,
,,,,,,1.0,,,,,
,,,,,,0.262295,,,,,
,,,,,,0.215962,,,,,
,,,,,,0.0,,,,,
,,,,,,0.203481,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0507343,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.147436,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.070561,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.315245,,,,,
,,,,,,0.0,,,,,
,,,,,,0.349112,,,,,
,,,,,,0.0451505,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.194379,,,,,
,,,,,,0.262357,,,,,
,,,,,,0.205663,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.373196,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.383772,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0735736,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.057377,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0901328,,,,,
,,,,,,0.174419,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.275036,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0842912,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.397004,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.535433,,,,,
,,,,,,0.63311,,,,,
,,,,,,0.568359,,,,,
,,,,,,0.19,,,,,
,,,,,,0.0,,,,,
,,,,,,0.407932,,,,,
14.0,2.0,1.0,630.0,90.0,6.0,0.0870519,12.0,3.0,4.0,66.0,0.0
,,,,,,0.0,,,,,
1.0,0.0,0.0,96.0,3.0,2.0,0.33871,6.0,0.0,1.0,19.0,1.0
1.0,0.0,0.0,4.0,6.0,4.0,0.0,4.0,0.0,3.0,4.0,1.0
1.0,0.0,0.0,112.0,3.0,1.0,0.394737,6.0,0.0,1.0,15.0,1.0
1.0,0.0,0.0,152.0,3.0,2.0,0.278146,7.0,0.0,1.0,22.0,1.0
1.0,0.0,0.0,95.0,10.0,4.0,0.381818,6.0,0.0,1.0,18.0,1.0
16.0,0.0,1.0,448.0,65.0,17.0,0.0,3.0,0.0,29.0,46.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
6.0,4.0,1.0,437.0,119.0,24.0,0.0,8.0,0.0,1.0,62.0,1.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.385027,,,,,
3.0,1.0,1.0,146.0,19.0,5.0,0.0,4.0,7.0,10.0,24.0,0.0
2.0,0.0,0.0,28.0,1.0,2.0,0.0,3.0,0.0,0.0,8.0,1.0
,,,,,,0.0,,,,,
5.0,0.0,1.0,59.0,8.0,5.0,0.0,1.0,11.0,20.0,11.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,1.0,47.0,0.0,3.0,0.0,2.0,1.0,4.0,9.0,0.0
,,,,,,0.0,,,,,
5.0,0.0,1.0,177.0,0.0,6.0,0.214844,4.0,0.0,1.0,29.0,0.0
,,,,,,0.763033,,,,,
5.0,1.0,1.0,396.0,0.0,16.0,0.103774,8.0,2.0,23.0,62.0,0.0
,,,,,,0.815217,,,,,
5.0,0.0,0.5,466.0,103.0,14.0,0.0,5.0,0.0,6.0,59.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
3.0,0.0,1.0,69.0,0.0,5.0,0.0,1.0,0.0,4.0,13.0,0.0
,,,,,,0.0,,,,,
3.0,3.0,1.0,287.0,11.0,10.0,0.111814,8.0,0.0,3.0,38.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.320594,,,,,
,,,,,,0.0,,,,,
14.0,2.0,0.666666667,719.0,201.0,20.0,0.0,8.0,0.0,26.0,80.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.349315,,,,,
9.0,0.0,1.0,557.0,114.0,14.0,0.314664,6.0,0.0,5.0,60.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.831283,,,,,
1.0,0.0,1.0,55.0,4.0,5.0,0.0,2.0,0.0,17.0,12.0,0.0
3.0,0.0,1.0,108.0,4.0,9.0,0.0,7.0,0.0,4.0,20.0,0.0
3.0,0.0,1.0,68.0,13.0,6.0,0.0,1.0,0.0,2.0,11.0,0.0
10.0,0.0,1.0,375.0,4.0,4.0,0.0,0.0,0.0,1.0,36.0,0.0
,,,,,,0.0,,,,,
1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,17.0,3.0,0.0
22.0,0.0,0.666666667,745.0,118.0,12.0,0.0,3.0,0.0,5.0,78.0,0.0
,,,,,,0.0,,,,,
1.0,0.0,0.0,20.0,6.0,4.0,0.0,1.0,0.0,1.0,7.0,0.0
4.0,0.0,1.0,137.0,0.0,4.0,0.0,1.0,0.0,1.0,15.0,0.0
,,,,,,0.466667,,,,,
1.0,0.0,0.0,16.0,6.0,4.0,0.0,1.0,0.0,1.0,5.0,0.0
1.0,0.0,1.0,24.0,0.0,4.0,0.0,1.0,0.0,3.0,5.0,0.0
5.0,1.0,1.0,144.0,0.0,4.0,0.0,4.0,0.0,0.0,20.0,0.0
14.0,1.0,1.0,277.0,1.0,3.0,0.0,2.0,0.0,7.0,25.0,0.0
3.0,0.0,1.0,75.0,0.0,5.0,0.0,7.0,0.0,0.0,17.0,0.0
,,,,,,0.0,,,,,
3.0,0.0,1.0,65.0,0.0,5.0,0.0,4.0,0.0,0.0,13.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,0.0,4.0,6.0,4.0,0.0,1.0,0.0,4.0,4.0,0.0
1.0,0.0,0.0,48.0,3.0,2.0,0.0,2.0,0.0,1.0,9.0,0.0
,,,,,,0.0,,,,,
11.0,2.0,0.0,527.0,297.0,10.0,0.0,2.0,0.0,1.0,63.0,0.0
5.0,0.0,0.0,81.0,10.0,3.0,0.0,0.0,0.0,1.0,9.0,0.0
2.0,0.0,1.0,96.0,0.0,3.0,0.0,0.0,0.0,1.0,18.0,0.0
3.0,0.0,0.818181818,617.0,38.0,17.0,0.0,0.0,0.0,2.0,35.0,0.0
0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,1.0,747.0,243.0,30.0,0.0,2.0,0.0,4.0,65.0,0.0
1.0,2.0,1.0,604.0,84.0,16.0,0.0,2.0,0.0,1.0,40.0,0.0
1.0,1.0,0.75,437.0,41.0,14.0,0.0,2.0,0.0,1.0,37.0,0.0
7.0,0.0,0.0,274.0,28.0,8.0,0.0,0.0,0.0,1.0,14.0,0.0
3.0,1.0,1.0,376.0,130.0,18.0,0.0,4.0,0.0,0.0,42.0,0.0
,,,,,,0.0,,,,,
3.0,0.0,0.5,377.0,22.0,6.0,0.507812,3.0,0.0,1.0,39.0,0.0
,,,,,,0.0,,,,,
0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,1.0,1.0,76.0,31.0,10.0,0.0,2.0,0.0,1.0,13.0,0.0
5.0,0.0,0.875,462.0,181.0,17.0,0.0,3.0,0.0,2.0,68.0,0.0
,,,,,,0.0,,,,,
1.0,0.0,0.0,6.0,15.0,6.0,0.0,1.0,0.0,4.0,6.0,0.0
4.0,0.0,1.0,147.0,0.0,7.0,0.0,0.0,0.0,2.0,8.0,0.0
,,,,,,0.40404,,,,,
2.0,8.0,0.904761905,1159.0,40.0,10.0,0.205434,3.0,0.0,4.0,81.0,0.0
4.0,0.0,1.0,89.0,0.0,7.0,0.0,0.0,0.0,6.0,8.0,0.0
,,,,,,0.45977,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
12.0,1.0,0.684210526,1369.0,703.0,25.0,0.0847458,8.0,0.0,14.0,115.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,3.0,1.0,97.0,13.0,11.0,0.0,4.0,0.0,9.0,15.0,0.0
